,anime_id,user_id,rating
20808,1504,58828,9.711701
20809,1504,52238,9.597356
20810,31914,65706,9.402502
20811,31914,4030,9.349157
20812,31914,31152,9.33048
20813,31914,4353,9.291683
20814,31914,61110,9.280876
20815,31914,10338,9.257315
20816,31914,3566,9.246313
20817,31914,31005,9.235998
20818,31914,1565,9.227727
20819,31914,22263,9.224706
20820,2775,26839,11.445826
20821,2775,26722,11.051578
20822,2775,53373,11.049256
20823,2775,52963,10.957632
20824,2775,973,10.592289
20825,2775,31934,10.531576
20826,2775,7886,10.509077
20827,2775,26760,10.486387
20828,2775,73084,10.45038
20829,2775,13545,10.412363
20830,3125,59713,12.370184
20831,3125,17759,12.065569
20832,3125,70454,11.689799
20833,3125,9107,11.5758295
20834,3125,52182,11.543262
20835,3125,60789,11.397236
20836,3125,16739,11.344505
20837,3125,61587,11.261499
20838,3125,40842,11.19734
20839,3125,27227,11.183884
20840,12565,58828,9.73435
20841,12565,1692,9.67928
20842,12565,50982,9.671339
20843,12565,8350,9.670475
20844,12565,52638,9.668044
20845,12565,36657,9.631849
20846,12565,25160,9.606324
20847,12565,51976,9.586471
20848,12565,51488,9.563638
20849,12565,30062,9.543456
20850,17205,46179,12.436367
20851,17205,6502,11.699244
20852,17205,52963,11.4882765
20853,17205,57922,11.451473
20854,17205,53373,11.20103
20855,17205,71830,11.031106
20856,17205,44449,10.993634
20857,17205,72485,10.991241
20858,17205,6691,10.884313
20859,17205,53929,10.731632
20860,21575,46179,11.545362
20861,21575,65655,10.60228
20862,21575,67606,10.309381
20863,21575,44449,10.220384
20864,21575,30959,10.189377
20865,21575,50492,10.132057
20866,21575,55424,10.124141
20867,21575,52238,10.040487
20868,21575,58828,9.962181
20869,21575,69605,9.9508505
20870,22255,17939,3.4204202
20871,22255,60492,3.2337384
20872,22255,59427,3.2003245
20873,22255,55046,3.1981952
20874,22255,39079,3.1913123
20875,22255,11094,3.1900315
20876,22255,41693,3.1581342
20877,22255,71640,3.1520793
20878,22255,54665,3.1373718
20879,22255,3050,3.0802066
20880,28925,1692,8.295737
20881,28925,25160,8.273491
20882,28925,30356,8.242137
20883,28925,8449,8.241578
20884,28925,24246,8.238519
20885,28925,50742,8.232157
20886,28925,26356,8.172058
20887,28925,36657,8.170151
20888,28925,55153,8.157869
20889,28925,51976,8.157365
20890,206,5371,9.945769
20891,206,64347,9.943528
20892,206,60634,9.901062
20893,206,10338,9.894481
20894,206,30356,9.888841
20895,206,61110,9.888273
20896,206,14714,9.876224
20897,206,57922,9.869327
20898,206,25160,9.868825
20899,206,58088,9.868244
20900,896,59713,10.340278
20901,896,6501,10.058348
20902,896,47041,9.921683
20903,896,20189,9.914781
20904,896,54706,9.7909355
20905,896,72398,9.748585
20906,896,59765,9.715539
20907,896,28675,9.70864
20908,896,61035,9.697046
20909,896,17714,9.689041
20910,1516,3105,10.586242
20911,1516,64762,10.376507
20912,1516,65706,10.159045
20913,1516,44099,10.067669
20914,1516,29454,10.018528
20915,1516,7957,9.991878
20916,1516,41540,9.975267
20917,1516,26319,9.967191
20918,1516,54812,9.933379
20919,1516,25162,9.914421
20920,2786,16010,11.1649275
20921,2786,65706,11.079849
20922,2786,44615,10.862178
20923,2786,4030,10.812407
20924,2786,52514,10.729243
20925,2786,72794,10.450249
20926,2786,69605,10.377697
20927,2786,10064,10.356808
20928,2786,35953,10.321586
20929,2786,53373,10.262327
20930,10666,66242,12.633869
20931,10666,50011,10.604715
20932,10666,66432,10.493377
20933,10666,66021,10.396556
20934,10666,55191,10.286003
20935,10666,41693,10.273739
20936,10666,60789,10.177349
20937,10666,9107,10.154425
20938,10666,51690,10.135131
20939,10666,39079,10.100273
20940,2957,25218,11.889354
20941,2957,65706,10.847645
20942,2957,71449,10.6297035
20943,2957,45295,10.555405
20944,2957,69605,10.463832
20945,2957,54812,10.440273
20946,2957,47492,10.378
20947,2957,57536,10.366285
20948,2957,41540,10.321748
20949,2957,3105,10.3013115
20950,19187,52963,11.465504
20951,19187,72485,10.855381
20952,19187,46179,10.359008
20953,19187,54134,10.082733
20954,19187,57922,10.026327
20955,19187,50823,9.953082
20956,19187,23032,9.951715
20957,19187,39927,9.865559
20958,19187,53247,9.832008
20959,19187,5657,9.820953
20960,22877,65706,10.560906
20961,22877,4030,10.033403
20962,22877,37467,9.900907
20963,22877,16229,9.831255
20964,22877,24271,9.824232
20965,22877,21464,9.78603
20966,22877,3883,9.767913
20967,22877,39206,9.76398
20968,22877,2341,9.746898
20969,22877,46539,9.745225
20970,23697,73381,9.5522585
20971,23697,60492,9.548987
20972,23697,55424,9.516182
20973,23697,28396,9.482538
20974,23697,19915,9.458246
20975,23697,67606,9.410448
20976,23697,57536,9.406249
20977,23697,8937,9.342087
20978,23697,60622,9.336042
20979,23697,66898,9.332146
20980,24357,66964,10.828065
20981,24357,44615,10.431986
20982,24357,2721,10.140462
20983,24357,71830,10.071024
20984,24357,44449,10.024019
20985,24357,35953,10.014208
20986,24357,33981,10.01344
20987,24357,20908,10.002659
20988,24357,53373,9.939
20989,24357,36372,9.937626
20990,1008,57278,10.729434
20991,1008,6980,10.636625
20992,1008,39925,10.443481
20993,1008,5371,10.414286
20994,1008,44160,10.396916
20995,1008,10338,10.339983
20996,1008,70268,10.304632
20997,1008,19915,10.226718
20998,1008,50742,10.185446
20999,1008,60639,10.179208
21000,16668,4030,10.023975
21001,16668,37467,10.003995
21002,16668,4184,9.9792595
21003,16668,72287,9.9792595
21004,16668,46928,9.973098
21005,16668,20584,9.949356
21006,16668,4353,9.948658
21007,16668,65706,9.921469
21008,16668,42841,9.918449
21009,16668,20389,9.913445
21010,3059,26839,10.643449
21011,3059,53119,10.098344
21012,3059,57285,10.076834
21013,3059,31765,10.073173
21014,3059,49867,10.052507
21015,3059,54134,10.013757
21016,3059,63883,9.937201
21017,3059,1612,9.928753
21018,3059,68592,9.917976
21019,3059,24720,9.898742
21020,17959,4030,8.52558
21021,17959,10338,8.420349
21022,17959,61110,8.394832
21023,17959,50742,8.378364
21024,17959,60639,8.367662
21025,17959,24246,8.366202
21026,17959,30307,8.359907
21027,17959,45649,8.339065
21028,17959,71861,8.335511
21029,17959,5371,8.32754
21030,770,66242,10.823626
21031,770,55046,10.337325
21032,770,25160,10.1873255
21033,770,29269,10.18282
21034,770,61182,10.177927
21035,770,39079,10.150725
21036,770,1692,10.146003
21037,770,41693,10.129664
21038,770,59447,10.111997
21039,770,50011,10.102597
21040,3060,19898,9.615185
21041,3060,16245,9.614987
21042,3060,1565,9.614939
21043,3060,36657,9.521664
21044,3060,31005,9.517256
21045,3060,35953,9.515128
21046,3060,7312,9.507248
21047,3060,70892,9.492217
21048,3060,61110,9.469056
21049,3060,26722,9.455837
21050,3570,36956,11.663151
21051,3570,44615,11.634525
21052,3570,32061,10.904846
21053,3570,61800,10.613286
21054,3570,3517,10.511183
21055,3570,65706,10.493075
21056,3570,59819,10.444089
21057,3570,33313,10.373806
21058,3570,16010,10.341908
21059,3570,24140,10.293459
21060,5900,52638,8.286596
21061,5900,51976,8.266408
21062,5900,61110,8.254202
21063,5900,71861,8.23239
21064,5900,55153,8.222629
21065,5900,60634,8.2219925
21066,5900,10925,8.213842
21067,5900,10338,8.210921
21068,5900,64347,8.206772
21069,5900,25773,8.202854
21070,31080,391,10.413278
21071,31080,57922,10.190156
21072,31080,65706,10.146949
21073,31080,53247,10.114122
21074,31080,32061,10.027065
21075,31080,44615,10.008117
21076,31080,37765,9.960803
21077,31080,13824,9.944897
21078,31080,68944,9.9115305
21079,31080,69078,9.886957
21080,3861,65924,9.815852
21081,3861,59713,9.79956
21082,3861,41919,9.725576
21083,3861,41849,9.724978
21084,3861,47889,9.714164
21085,3861,20255,9.713654
21086,3861,51488,9.70077
21087,3861,50982,9.692362
21088,3861,60622,9.689167
21089,3861,25714,9.665545
21090,20431,391,10.826217
21091,20431,33351,10.514008
21092,20431,44160,10.3011675
21093,20431,72794,10.28644
21094,20431,20707,10.278186
21095,20431,4030,10.198802
21096,20431,9756,10.183062
21097,20431,10338,10.149235
21098,20431,16010,10.138339
21099,20431,30356,10.136321
21100,52,57536,10.44282
21101,52,57278,10.331406
21102,52,26319,10.002019
21103,52,23313,9.956217
21104,52,61333,9.953458
21105,52,3105,9.9307
21106,52,60639,9.929029
21107,52,5371,9.90777
21108,52,57805,9.871641
21109,52,43094,9.843334
21110,1302,35696,11.05238
21111,1302,39079,10.807339
21112,1302,11094,10.538033
21113,1302,20551,10.347374
21114,1302,53373,10.330774
21115,1302,6501,10.327458
21116,1302,1692,10.323225
21117,1302,27960,10.289692
21118,1302,57285,10.274687
21119,1302,9107,10.259981
21120,1812,8426,13.9040575
21121,1812,6784,12.074937
21122,1812,24861,11.64249
21123,1812,44615,11.573774
21124,1812,31904,10.802497
21125,1812,8046,10.703617
21126,1812,13545,10.6289425
21127,1812,44449,10.5722275
21128,1812,23445,10.43836
21129,1812,5744,10.318307
21130,1902,60261,9.803237
21131,1902,66082,9.756977
21132,1902,45722,9.744712
21133,1902,54272,9.732524
21134,1902,28304,9.718082
21135,1902,5371,9.705037
21136,1902,58559,9.700868
21137,1902,59990,9.696967
21138,1902,60639,9.683405
21139,1902,59847,9.682425
21140,3622,44615,11.105781
21141,3622,57922,10.417471
21142,3622,16010,10.349684
21143,3622,391,10.248734
21144,3622,5371,10.239878
21145,3622,71830,10.22825
21146,3622,66082,10.106456
21147,3622,29454,10.027495
21148,3622,5187,10.020949
21149,3622,35953,9.993737
21150,4312,53373,12.001345
21151,4312,35696,11.381254
21152,4312,28409,11.3032875
21153,4312,46179,11.18175
21154,4312,6784,11.047352
21155,4312,25160,10.93696
21156,4312,65637,10.928934
21157,4312,30356,10.918628
21158,4312,5744,10.810582
21159,4312,51803,10.76504
21160,32142,10338,4.673048
21161,32142,61110,4.6705737
21162,32142,25160,4.6565332
21163,32142,8449,4.655034
21164,32142,60634,4.640118
21165,32142,31005,4.6373672
21166,32142,52638,4.635649
21167,32142,30062,4.6347947
21168,32142,36657,4.632805
21169,32142,30356,4.632138
21170,363,50297,10.2706585
21171,363,55974,9.862206
21172,363,24140,9.713607
21173,363,57278,9.518307
21174,363,44547,9.485886
21175,363,56206,9.427431
21176,363,30593,9.426192
21177,363,20189,9.418931
21178,363,60492,9.4096
21179,363,6833,9.30582
21180,1683,65706,10.606539
21181,1683,60639,10.438919
21182,1683,5371,10.167736
21183,1683,64762,10.165592
21184,1683,30663,10.113022
21185,1683,57278,10.049692
21186,1683,45722,9.981737
21187,1683,57271,9.981416
21188,1683,58559,9.97517
21189,1683,18800,9.948259
21190,2183,33125,9.365653
21191,2183,65706,9.2931595
21192,2183,42374,9.287304
21193,2183,10338,9.165443
21194,2183,16010,9.160734
21195,2183,53373,9.135708
21196,2183,25218,9.128517
21197,2183,20707,9.12698
21198,2183,27990,9.072136
21199,2183,58559,9.062369
21200,3593,65706,10.711964
21201,3593,57278,10.45224
21202,3593,5371,10.19336
21203,3593,55974,10.180742
21204,3593,60639,10.133608
21205,3593,39206,10.130259
21206,3593,17315,10.097832
21207,3593,10338,10.095688
21208,3593,51533,10.071302
21209,3593,4030,10.070849
21210,20543,4030,9.759394
21211,20543,26722,9.711145
21212,20543,10338,9.657613
21213,20543,31152,9.645713
21214,20543,12580,9.641777
21215,20543,30356,9.637776
21216,20543,31005,9.549707
21217,20543,36009,9.544848
21218,20543,30062,9.543312
21219,20543,31540,9.538984
21220,2364,67606,9.22572
21221,2364,52913,9.019949
21222,2364,58828,9.015177
21223,2364,50982,9.014751
21224,2364,65924,8.933868
21225,2364,45955,8.902435
21226,2364,47675,8.871311
21227,2364,6634,8.870912
21228,2364,54370,8.865107
21229,2364,5322,8.854361
21230,9624,5187,9.816797
21231,9624,5371,9.790891
21232,9624,56206,9.745855
21233,9624,43604,9.604503
21234,9624,391,9.534989
21235,9624,60639,9.485442
21236,9624,42999,9.474467
21237,9624,61110,9.410002
21238,9624,28304,9.388142
21239,9624,25644,9.378915
21240,29954,17939,5.6238856
21241,29954,41693,5.502336
21242,29954,26969,5.4644103
21243,29954,55046,5.4242783
21244,29954,60492,5.409917
21245,29954,59427,5.1871753
21246,29954,15386,5.1140747
21247,29954,39079,4.983614
21248,29954,56270,4.8894444
21249,29954,46878,4.8583245
21250,33934,65706,12.41149
21251,33934,391,11.3700285
21252,33934,69605,11.266747
21253,33934,71449,11.256954
21254,33934,25218,11.2016735
21255,33934,19915,10.93177
21256,33934,33351,10.920157
21257,33934,31050,10.914204
21258,33934,28396,10.844342
21259,33934,8743,10.826901
21260,1485,52963,11.918923
21261,1485,61200,11.219594
21262,1485,57536,11.156585
21263,1485,5657,11.1287365
21264,1485,51969,11.11914
21265,1485,2435,11.113302
21266,1485,57805,10.9839525
21267,1485,14037,10.864049
21268,1485,52330,10.847798
21269,1485,39079,10.836075
21270,2475,44449,9.838681
21271,2475,66964,9.739817
21272,2475,33981,9.490515
21273,2475,2721,9.3457
21274,2475,44615,9.186344
21275,2475,71830,9.046654
21276,2475,69085,9.04466
21277,2475,57922,9.032428
21278,2475,31945,8.790544
21279,2475,57116,8.771445
21280,4475,46179,12.18801
21281,4475,6980,10.956643
21282,4475,39079,10.944853
21283,4475,6502,10.864653
21284,4475,53373,10.679414
21285,4475,55424,10.573443
21286,4475,11024,10.301545
21287,4475,17939,10.29137
21288,4475,59447,10.237583
21289,4475,41693,10.1751175
21290,23115,44821,9.463051
21291,23115,65706,9.439504
21292,23115,37609,9.333671
21293,23115,13824,9.270033
21294,23115,44449,9.241682
21295,23115,13876,9.232222
21296,23115,25714,9.216238
21297,23115,34248,9.212892
21298,23115,31540,9.195737
21299,23115,3269,9.187551
21300,30145,24246,7.0803986
21301,30145,61110,7.077336
21302,30145,57271,7.072916
21303,30145,10338,7.048274
21304,30145,10925,7.0376315
21305,30145,11802,7.035776
21306,30145,60634,7.0347223
21307,30145,31005,7.0304346
21308,30145,34248,7.026773
21309,30145,52638,7.0234637
21310,5496,22185,11.2113285
21311,5496,17518,11.027599
21312,5496,57922,11.021716
21313,5496,53247,10.782006
21314,5496,31945,10.713953
21315,5496,2721,10.565121
21316,5496,18767,10.446882
21317,5496,39391,10.392744
21318,5496,6691,10.391623
21319,5496,66554,10.373852
21320,31736,44615,12.117325
21321,31736,35953,11.808931
21322,31736,2721,11.256285
21323,31736,52514,11.097353
21324,31736,65706,11.027234
21325,31736,56025,10.847471
21326,31736,56013,10.802126
21327,31736,13655,10.791667
21328,31736,16969,10.671412
21329,31736,63496,10.524702
21330,297,10338,9.886869
21331,297,57684,9.805022
21332,297,5371,9.794264
21333,297,50347,9.747837
21334,297,60053,9.733073
21335,297,49237,9.725805
21336,297,30663,9.717992
21337,297,57278,9.710167
21338,297,66623,9.7012825
21339,297,60639,9.700199
21340,777,1612,11.308338
21341,777,1692,11.069038
21342,777,24720,10.943057
21343,777,50742,10.929741
21344,777,35159,10.922247
21345,777,60789,10.908403
21346,777,57285,10.854537
21347,777,57291,10.851967
21348,777,47041,10.844126
21349,777,24246,10.841214
21350,3147,66242,12.257496
21351,3147,13545,11.719131
21352,3147,44449,11.154385
21353,3147,6784,11.066298
21354,3147,50011,10.949462
21355,3147,26225,10.90947
21356,3147,26722,10.890454
21357,3147,5650,10.874463
21358,3147,70342,10.845581
21359,3147,53405,10.770281
21360,10407,5371,9.746952
21361,10407,60639,9.718465
21362,10407,57271,9.680873
21363,10407,10338,9.674127
21364,10407,30663,9.660362
21365,10407,61110,9.659141
21366,10407,59847,9.657551
21367,10407,60634,9.656715
21368,10407,60261,9.653475
21369,10407,52638,9.639786
21370,15537,16969,12.543505
21371,15537,33981,12.4414625
21372,15537,44615,12.123154
21373,15537,50297,12.062697
21374,15537,24140,11.786992
21375,15537,52764,11.592074
21376,15537,2721,11.548103
21377,15537,52514,11.474291
21378,15537,66964,11.421761
21379,15537,57922,11.167403
21380,24327,50297,12.997524
21381,24327,39925,12.154419
21382,24327,24140,11.635434
21383,24327,6980,11.595442
21384,24327,46179,11.447049
21385,24327,16969,11.221917
21386,24327,8105,11.20599
21387,24327,59451,11.110548
21388,24327,35259,11.027384
21389,24327,52764,10.689789
21390,1798,53373,10.953886
21391,1798,5371,10.535108
21392,1798,25160,10.426118
21393,1798,10338,10.366883
21394,1798,20908,10.282428
21395,1798,55153,10.197547
21396,1798,16010,10.179182
21397,1798,30356,10.162632
21398,1798,51976,10.161963
21399,1798,64347,10.151065
21400,2138,52963,12.87783
21401,2138,53373,12.162347
21402,2138,41540,10.971495
21403,2138,31945,10.900954
21404,2138,49324,10.693227
21405,2138,30441,10.506266
21406,2138,63215,10.421818
21407,2138,54171,10.401979
21408,2138,5406,10.343171
21409,2138,5657,10.319168
21410,5968,52963,10.253283
21411,5968,53373,9.966161
21412,5968,26839,9.75157
21413,5968,6501,9.730634
21414,5968,46179,9.72346
21415,5968,30356,9.708866
21416,5968,51488,9.603687
21417,5968,7160,9.5610285
21418,5968,10458,9.559885
21419,5968,59160,9.550339
21420,6318,50297,10.68014
21421,6318,36956,10.6158285
21422,6318,44615,10.557589
21423,6318,24140,10.46333
21424,6318,59819,10.1364
21425,6318,72184,9.988199
21426,6318,29330,9.969436
21427,6318,32061,9.818638
21428,6318,5187,9.535994
21429,6318,33313,9.452264
21430,7468,44615,10.439373
21431,7468,10338,9.885122
21432,7468,58559,9.7608795
21433,7468,30356,9.663727
21434,7468,25160,9.521124
21435,7468,12580,9.508539
21436,7468,20908,9.499447
21437,7468,53709,9.4981785
21438,7468,17315,9.472472
21439,7468,19363,9.469335
21440,8208,42999,10.027185
21441,8208,3105,9.977069
21442,8208,65706,9.962604
21443,8208,16229,9.955414
21444,8208,37467,9.90711
21445,8208,72287,9.8435955
21446,8208,4184,9.8435955
21447,8208,35249,9.842909
21448,8208,42166,9.839506
21449,8208,20495,9.822724
21450,9088,25218,11.747182
21451,9088,55074,11.437947
21452,9088,41540,11.3033695
21453,9088,35696,11.236679
21454,9088,39079,11.235444
21455,9088,73381,11.004622
21456,9088,12688,10.904961
21457,9088,40711,10.871962
21458,9088,14658,10.732546
21459,9088,19573,10.716514
21460,5819,57922,10.970622
21461,5819,32061,10.37335
21462,5819,6691,10.36189
21463,5819,71830,10.238074
21464,5819,391,10.1272545
21465,5819,46179,10.118117
21466,5819,50823,10.074883
21467,5819,7312,10.033892
21468,5819,53247,10.008159
21469,5819,19037,9.962637
21470,1190,6634,10.309722
21471,1190,47492,10.281872
21472,1190,57278,10.280267
21473,1190,41540,10.275343
21474,1190,55974,10.267441
21475,1190,60622,10.262614
21476,1190,65706,10.237541
21477,1190,69605,10.196172
21478,1190,13876,10.192714
21479,1190,49775,10.182484
21480,1400,50297,11.486532
21481,1400,69605,10.884693
21482,1400,55974,10.806561
21483,1400,24140,10.605159
21484,1400,39925,10.574148
21485,1400,44547,10.53031
21486,1400,60492,10.4018
21487,1400,20189,10.316848
21488,1400,57278,10.3141165
21489,1400,30593,10.303378
21490,2600,41540,11.584506
21491,2600,68374,10.071148
21492,2600,55074,10.0195465
21493,2600,25714,9.695342
21494,2600,51488,9.618062
21495,2600,17759,9.587247
21496,2600,2540,9.48672
21497,2600,66101,9.447451
21498,2600,54848,9.422086
21499,2600,15381,9.400477
21500,7230,69605,10.937004
21501,7230,57536,10.77509
21502,7230,41071,10.542645
21503,7230,47492,10.416119
21504,7230,16010,10.2851095
21505,7230,2182,10.129969
21506,7230,14037,10.103909
21507,7230,391,10.014882
21508,7230,72794,10.004195
21509,7230,44160,9.998591
21510,1651,52963,12.64808
21511,1651,5657,11.504933
21512,1651,53373,11.363856
21513,1651,6501,11.218836
21514,1651,14037,11.131108
21515,1651,57536,11.010993
21516,1651,26092,10.959794
21517,1651,2435,10.901722
21518,1651,50515,10.896923
21519,1651,6980,10.822714
21520,3541,25218,13.529319
21521,3541,41540,12.846045
21522,3541,10064,12.255365
21523,3541,71449,12.037428
21524,3541,53373,11.952085
21525,3541,26722,11.879911
21526,3541,12296,11.807227
21527,3541,44449,11.689591
21528,3541,59744,11.559988
21529,3541,391,11.45024
21530,5341,60492,11.584934
21531,5341,33351,11.222491
21532,5341,56206,11.051825
21533,5341,64288,10.78018
21534,5341,24246,10.673008
21535,5341,12457,10.655448
21536,5341,63186,10.620602
21537,5341,25648,10.613316
21538,5341,44160,10.58798
21539,5341,53107,10.564895
21540,18521,5371,8.35453
21541,18521,60639,8.330112
21542,18521,57271,8.297892
21543,18521,10338,8.292109
21544,18521,30663,8.28031
21545,18521,61110,8.2792635
21546,18521,59847,8.277902
21547,18521,60634,8.2771845
21548,18521,60261,8.274406
21549,18521,52638,8.262672
21550,21471,52963,10.377615
21551,21471,53373,10.328785
21552,21471,58828,9.9464
21553,21471,20707,9.9238615
21554,21471,391,9.923189
21555,21471,46179,9.846064
21556,21471,39927,9.840851
21557,21471,52238,9.82217
21558,21471,30283,9.818994
21559,21471,30356,9.738849
21560,22631,10338,7.0095716
21561,22631,61110,7.005861
21562,22631,25160,6.9848003
21563,22631,8449,6.98255
21564,22631,60634,6.9601774
21565,22631,31005,6.9560494
21566,22631,52638,6.953474
21567,22631,30062,6.9521923
21568,22631,36657,6.9492064
21569,22631,30356,6.948207
21570,29681,41540,8.950882
21571,29681,53373,8.939419
21572,29681,46179,8.391587
21573,29681,11024,8.071137
21574,29681,25218,7.9515543
21575,29681,52963,7.8146005
21576,29681,64762,7.7805996
21577,29681,8105,7.462577
21578,29681,25160,7.420005
21579,29681,20908,7.3822803
21580,212,46179,11.466573
21581,212,53373,11.013132
21582,212,391,10.600877
21583,212,11024,10.516695
21584,212,64762,10.268812
21585,212,58828,10.257042
21586,212,52238,10.212149
21587,212,6502,10.152727
21588,212,20908,10.135338
21589,212,25160,10.109233
21590,992,5371,10.245677
21591,992,60639,10.202321
21592,992,10338,10.134844
21593,992,60261,10.078491
21594,992,30663,10.054757
21595,992,17605,9.997094
21596,992,57684,9.963591
21597,992,60634,9.96132
21598,992,57278,9.936134
21599,992,61110,9.921899
21600,3162,41540,11.921756
21601,3162,25218,11.851502
21602,3162,2435,11.567035
21603,3162,57116,11.310147
21604,3162,61333,11.213966
21605,3162,54789,11.171714
21606,3162,57536,11.134594
21607,3162,29083,11.079357
21608,3162,7957,11.066518
21609,3162,5528,11.066369
21610,2603,66213,10.171068
21611,2603,2540,9.938925
21612,2603,66242,9.753843
21613,2603,52294,9.743816
21614,2603,54624,9.734156
21615,2603,16245,9.727576
21616,2603,65826,9.708793
21617,2603,59847,9.701782
21618,2603,57829,9.6756315
21619,2603,8224,9.674386
21620,11773,5371,9.679638
21621,11773,61110,9.580225
21622,11773,52638,9.573805
21623,11773,17315,9.541311
21624,11773,64347,9.538646
21625,11773,10338,9.514369
21626,11773,60634,9.507853
21627,11773,57271,9.500714
21628,11773,59847,9.498705
21629,11773,25160,9.481676
21630,23153,65706,10.463335
21631,23153,55974,10.056253
21632,23153,31540,9.8251505
21633,23153,13824,9.79065
21634,23153,30062,9.735307
21635,23153,47492,9.729649
21636,23153,17315,9.719197
21637,23153,13876,9.708034
21638,23153,45722,9.695857
21639,23153,50982,9.692894
21640,29973,6784,9.368015
21641,29973,8426,8.901854
21642,29973,46179,8.635054
21643,29973,5744,8.488037
21644,29973,6502,8.373113
21645,29973,13545,8.224691
21646,29973,44449,8.074607
21647,29973,44615,7.86843
21648,29973,11024,7.8491464
21649,29973,53373,7.8259506
21650,30953,26839,10.276099
21651,30953,52963,10.071908
21652,30953,54134,9.957254
21653,30953,8501,9.856311
21654,30953,33660,9.839785
21655,30953,44773,9.649893
21656,30953,30959,9.392075
21657,30953,19029,9.369269
21658,30953,28409,9.359492
21659,30953,22830,9.298885
21660,4614,52638,10.565357
21661,4614,41849,10.54452
21662,4614,61110,10.539939
21663,4614,25773,10.527794
21664,4614,42420,10.521953
21665,4614,31540,10.517467
21666,4614,60639,10.515477
21667,4614,57271,10.505758
21668,4614,51291,10.497967
21669,4614,71861,10.49761
21670,5204,60492,10.828507
21671,5204,8449,10.795247
21672,5204,13116,10.625443
21673,5204,1692,10.598007
21674,5204,24246,10.491344
21675,5204,33351,10.47403
21676,5204,36657,10.412317
21677,5204,19898,10.4024315
21678,5204,44667,10.371734
21679,5204,14672,10.355926
21680,715,6980,8.960041
21681,715,50297,8.951669
21682,715,20189,8.858674
21683,715,56206,8.740918
21684,715,28267,8.733056
21685,715,16884,8.654367
21686,715,58162,8.63723
21687,715,70268,8.634209
21688,715,60634,8.627473
21689,715,1692,8.6100235
21690,2155,60261,9.572676
21691,2155,10623,9.456633
21692,2155,10338,9.452432
21693,2155,44615,9.44348
21694,2155,59990,9.438795
21695,2155,5165,9.410448
21696,2155,28304,9.401252
21697,2155,28338,9.3979225
21698,2155,60634,9.380313
21699,2155,30663,9.376001
21700,11785,65706,9.870768
21701,11785,60639,9.755117
21702,11785,36716,9.74307
21703,11785,31152,9.741101
21704,11785,24310,9.734223
21705,11785,32049,9.733851
21706,11785,48998,9.729145
21707,11785,68944,9.723694
21708,11785,4353,9.711136
21709,11785,45649,9.703722
21710,14355,44615,9.903038
21711,14355,65706,9.8356495
21712,14355,5187,9.818394
21713,14355,1262,9.806377
21714,14355,5371,9.746315
21715,14355,16010,9.724415
21716,14355,32061,9.720837
21717,14355,24140,9.682865
21718,14355,391,9.649462
21719,14355,43604,9.63503
21720,32245,4030,10.027867
21721,32245,33351,10.010476
21722,32245,65706,9.961848
21723,32245,37467,9.90768
21724,32245,39206,9.874543
21725,32245,72287,9.759625
21726,32245,4184,9.759625
21727,32245,15618,9.733044
21728,32245,31152,9.699953
21729,32245,16229,9.683814
21730,1546,60639,10.238013
21731,1546,5371,10.216937
21732,1546,54624,10.015823
21733,1546,59847,9.92084
21734,1546,30663,9.918556
21735,1546,52168,9.892011
21736,1546,7029,9.86688
21737,1546,59432,9.847548
21738,1546,60634,9.838064
21739,1546,57271,9.820613
21740,3006,71640,13.834085
21741,3006,53199,13.4380865
21742,3006,69605,12.994235
21743,3006,9295,12.845491
21744,3006,3041,12.813495
21745,3006,28905,12.258079
21746,3006,30465,12.187306
21747,3006,44773,12.177753
21748,3006,60492,12.011338
21749,3006,31050,11.974461
21750,32346,4030,7.6514006
21751,32346,9218,7.3706107
21752,32346,10338,7.3666887
21753,32346,70094,7.365465
21754,32346,63621,7.3605924
21755,32346,71861,7.3572025
21756,32346,30307,7.3530602
21757,32346,62505,7.3407836
21758,32346,4184,7.338483
21759,32346,72287,7.338483
21760,1047,6980,11.354359
21761,1047,46179,11.320273
21762,1047,55424,10.871633
21763,1047,59447,10.790762
21764,1047,39079,10.783432
21765,1047,41693,10.587167
21766,1047,35696,10.531533
21767,1047,24452,10.510692
21768,1047,6502,10.494247
21769,1047,569,10.458658
21770,1427,17759,12.081218
21771,1427,42374,11.157062
21772,1427,53373,11.09076
21773,1427,41540,10.929748
21774,1427,10064,10.7173195
21775,1427,10338,10.680288
21776,1427,30356,10.600463
21777,1427,61587,10.582329
21778,1427,51803,10.5708
21779,1427,8105,10.521574
21780,2637,60789,6.442651
21781,2637,65924,6.2712755
21782,2637,50742,6.2547784
21783,2637,24246,6.1999483
21784,2637,11802,6.194219
21785,2637,13116,6.1671042
21786,2637,19915,6.164336
21787,2637,6879,6.153307
21788,2637,8449,6.1335897
21789,2637,41849,6.131632
21790,2967,44615,8.753057
21791,2967,33313,8.566861
21792,2967,5165,8.500416
21793,2967,68062,8.477643
21794,2967,45722,8.427851
21795,2967,23564,8.395002
21796,2967,28304,8.389489
21797,2967,8449,8.38506
21798,2967,54272,8.304886
21799,2967,8272,8.289704
21800,5097,50297,10.689729
21801,5097,16969,10.614827
21802,5097,57278,10.545202
21803,5097,54624,10.490641
21804,5097,52638,10.467652
21805,5097,5371,10.40915
21806,5097,10623,10.331056
21807,5097,59847,10.32247
